-------------------------------------------------------------------------------------------
User Address 		 : Exorde Testnet v1.3.4.3b Reputation (REP) as of 05.12.2022 (Third iteration)

0xCe277B534442A97E4385EA4d91DC8EAB78C4D8Fb : 5819 	: 0.006 %
0xde15388581589ffde6C0AF323C87dB8CF7802928 : 5819 	: 0.006 %
0xEb07B5E9224D7572F688E0A318172511514CcE9E : 5818 	: 0.006 %
0x933b598bC1EA86158280235eEe2E0b670EeE1956 : 5804 	: 0.006 %
0x14d6f25864810668Cde6a94BB76d07152a6a9b0c : 5800 	: 0.006 %
0xaE9aAc9C5Fe736479bA31b8A3c4b2A5573e1f1e8 : 5798 	: 0.006 %
0x5F0EA925b3dcdb5cB7267e9fde96174a97652e07 : 5793 	: 0.006 %
0xfa21c1f534BE8f2c0292705b02D4B96b92b692b7 : 5790 	: 0.006 %
0x1d1132249d70AA23BBd9e9c79796cCC315abE589 : 5788 	: 0.006 %
0x71b08a3B2E0e9d08Bdc46912532eF3796Ed3eA58 : 5787 	: 0.006 %
0x8c53F7b104fC187E5DC3d37E6f2A983dFc417f71 : 5767 	: 0.006 %
0x92329D2F0E8Af780229f83bC50c3a533398FA841 : 5767 	: 0.006 %
0xc212361A5E7D8931b97407Af05BD95604FcA5af8 : 5754 	: 0.006 %
0x5A2E07d06112b0Cb860aD656fc1663fe98Ef69Ab : 5751 	: 0.006 %
0x82407E006590C977B556bB4B4924ACC43320D236 : 5751 	: 0.006 %
0xB74fF2C9DE2AF79DD240E4A9348062A94709E159 : 5750 	: 0.006 %
0x164e0B53B4e5fBEac84c91F042C2e262fEeC6cd8 : 5748 	: 0.006 %
0x795663126f1eDEB29CA460243A26A7B7Fd2224D8 : 5742 	: 0.006 %
0xd6312010cFb5391B599511A7Afd9B5D06404237E : 5741 	: 0.006 %
0x4aD78C593162a3E2f890BC3b0012339E9CDfafB1 : 5737 	: 0.006 %
0xA020A2E3a182c7bd23DCD4f57C87e8E17EDDA048 : 5737 	: 0.006 %
0x85bBccD874c007742f8cAD5252464fdb2B236dFd : 5736 	: 0.006 %
0xEb90D0f233dD13CBd0A0F611BC49AE7e1E86CE47 : 5735 	: 0.006 %
0x819535A8BF83C1Cb6f638B9b09c8bd65B0F7FF5B : 5735 	: 0.006 %
0x0c18cA51c3229C197F11693df3760e24C109ed27 : 5729 	: 0.006 %
0x0b63d034617473e0b72Cb25fa06142E0c68dEB78 : 5728 	: 0.006 %
0xC303312D62a4b4d3e8D0C786a0DCdF943d7Ed3D4 : 5719 	: 0.006 %
0x0ef44E37cC7511352236A5d5aD98C7C79E343334 : 5716 	: 0.006 %
0x75e5F5A757275d9103a1c53996E91908113321e5 : 5715 	: 0.006 %
0xF39df92cB1c6f532d533E27d8E7d9239f257fca5 : 5714 	: 0.006 %
0xD9F56D5c83b75aDb1C988052Fc90bca4D81cE55F : 5713 	: 0.006 %
0xf5D9414F8d5a305A00540f537baBCCC191a269A5 : 5713 	: 0.006 %
0x4c82f5e76B40DAAd3dE47C02Bd43fA69041061f0 : 5701 	: 0.006 %
0x31EAdE9fa9c70837059BEd284CDbC226Fd4216f4 : 5701 	: 0.006 %
0x67AaC9C714b1335068435b982611C61C4Ddf6D54 : 5701 	: 0.006 %
0xAC4E9b73D7EB40e60136d574B1BB7ff16b078BC1 : 5700 	: 0.006 %
0xBc17188c2A64421887f71ba5BB05D07de82185c5 : 5697 	: 0.006 %
0xc917F42Dd8dfe33889D613BE5E1F09E958b7E71D : 5693 	: 0.006 %
0xB48ECE3696732455FD6272E715532c9315F73600 : 5691 	: 0.006 %
0x4Ed33C8331d60ee18139380Ef42a451d545cc8f7 : 5674 	: 0.006 %
0xf32B5B64b51AeEDB50d76dB55765b15B0eF39F94 : 5667 	: 0.006 %
0x38D467f78056D3E84Cc7d483dc01a4029C906cdF : 5667 	: 0.006 %
0x004bc0b40442d1e9781Ea973ee386AD42E53e102 : 5667 	: 0.006 %
0x59440c93a5e5789f6555153033E8E50AC77ac3d7 : 5665 	: 0.006 %
0x228Bd988c6C7fEBf024097A148305Ea5A1731D02 : 5659 	: 0.006 %
0x49072d39A0D7658afA1164D34F2d9B8ef0E90384 : 5657 	: 0.006 %
0x0bf06293D9a4d9353Ee8773330Fb6963344218d2 : 5654 	: 0.006 %
0x246F0cCDCe5E9C1d0a76487110670BE2cD030f28 : 5649 	: 0.006 %
0xd843A718857c2676e247cf15580c79BC7e369879 : 5645 	: 0.006 %
0xD868B1D32C00f756B773EF9b270a4258C91747b0 : 5644 	: 0.006 %
0xbCc581e73f34a97DD82E92D5176984809677D980 : 5643 	: 0.006 %
0xAB08F78E260f2DD5E8760f0b38B05535e1acCeD0 : 5643 	: 0.006 %
0x5808CDb2E8EF16b872B37B6d6e884233c41D60A6 : 5641 	: 0.006 %
0xd7c26E0abb4d286172103709E9f378f4b48E1B36 : 5641 	: 0.006 %
0xdf081A82636938f18C912426D33c4591B6Bd0a22 : 5637 	: 0.006 %
0x93f8396E13aD3351E4CD8004244F71412C697e18 : 5634 	: 0.006 %
0x7c03e1c400A74C04e914655B358179a6b9409957 : 5634 	: 0.006 %
0x6a7188886e8852f633340FF8DBb96DbC5E6B1B7c : 5632 	: 0.006 %
0x69FF32A77739f0220874CF3B620855f92D88292D : 5629 	: 0.006 %
0xD7498dcc35364d0fF4Fc623FAF2BB12b7d5150eA : 5625 	: 0.006 %
0x08982F8DCf3002b68FA8E53Ec19B8A11FBbaD2d3 : 5612 	: 0.006 %
0x5DEFB44DDE0BD5C5A79eb86C4dA4cdE5b040B271 : 5611 	: 0.006 %
0xE03217A7f3F5e2a23F84A9262403766C1cc90983 : 5610 	: 0.006 %
0x793719380f00A570E3c58A51470887764aeb30Bb : 5609 	: 0.006 %
0xF1A950575E4b430073afF358548b039A4247d80a : 5607 	: 0.006 %
0x56b1629bd3aF97f7A596d48057301b0Dca6F3bF2 : 5603 	: 0.006 %
0x03879A2Bb9f80C2a95b620C862C42702E540C649 : 5602 	: 0.006 %
0x1F6e2224c89ada20808c894c7F07c846922e7542 : 5600 	: 0.006 %
0x6685FE6d0Fb254237f3beAC73B58Dd44705a5d81 : 5598 	: 0.006 %
0xcE5eDF77dbea61cb2C57Be18b461A87Db55bAE99 : 5596 	: 0.006 %
0xd4e0f3727cB17d7511EB33e221730d462E1aC0B3 : 5591 	: 0.006 %
0x0397be687028C2c680565ddA433EF45d21F4c3f6 : 5590 	: 0.006 %
0x89C240649E688e2629565E5833348eeEce3A2c95 : 5581 	: 0.006 %
0x9D6B60f05ee4988607D7A73Cf7C650ffFFA1BF5E : 5575 	: 0.006 %
0x76e7a20F7Ed2F67F75E49362DD991f5f25f482F9 : 5564 	: 0.006 %
0x13f13c15444e9D5B1C59ac8dA75c9add12A0a393 : 5553 	: 0.006 %
0xC734555C05B8AAC5C14BBCA17B3eED4799240736 : 5536 	: 0.006 %
0x5DFAacfDe8e7713e76559E56c190f43b25379ab8 : 5533 	: 0.006 %
0x530fe62E6DF6cdf5518Ca7E5d49cce9FBd470785 : 5532 	: 0.006 %
0xd24369788999678680cFE5094B8f45D7E8d13231 : 5532 	: 0.006 %
0xe0DF0d19BE1951864f27448a8d618DC60d9bee91 : 5532 	: 0.006 %
0xd96Ba3442672268AAc926706957170f5Df137E87 : 5530 	: 0.006 %
0x4690B9f625E32f9BFfB5D53F5826F2784D3C10ae : 5528 	: 0.006 %
0xEAcac469DFE95269Ef5FfBF07C6cc510B4c63AB7 : 5522 	: 0.006 %
0x170F2F333bC180bCE8F22b4b96A1Ef258D923ad6 : 5521 	: 0.006 %
0x07EE4dC08567E532A4a3aE278DFf03EA98dCF0B8 : 5519 	: 0.006 %
0x3B0F627E5051c40Cf2787C9cd954E40a3d44E753 : 5517 	: 0.006 %
0xAB7485733E4B6520a52D08d68AAe4B6C3Ee198bb : 5514 	: 0.006 %
0x77C2FC5AbC30CD6e1C6266ce63f32da078aFB8a2 : 5513 	: 0.006 %
0x7833CBD39871522819A63CA65171aC756a6bBE4f : 5511 	: 0.006 %
0xdeC2bb2e3AA3236e337bdd5608915a6AAC8ddb54 : 5510 	: 0.006 %
0xDf6cD42F93b7a701933c1147e65AFa554127E653 : 5506 	: 0.006 %
0x54421c44B3D2E2a30D32F15d08C7B152533c554B : 5504 	: 0.006 %
0xF4961e99BF4cF3233584B2f7D2c52923d6A6eEBe : 5500 	: 0.006 %
0x51EdE8D3B33CDfa3D5b9819D1BBc50A671f725F1 : 5500 	: 0.006 %
0x0ff663166c3feBbc43217EBA51d343b19B56c020 : 5497 	: 0.006 %
0xbC23C9197DFc38A01983B7b109691A3e1aA332e3 : 5494 	: 0.006 %
0x1423D0E2C7b2Db05fD2fF5f82A6338892E325c37 : 5491 	: 0.006 %
0xD165f8cEb970E4bE14C259e623650E4068e1E43E : 5486 	: 0.006 %
0x8FE15f081b674F0B9712Ff5b08087b18f9e72513 : 5485 	: 0.006 %
0xbA1B4a0eEA3c1B614B7F02b64567FC10Ab0eF0D3 : 5482 	: 0.006 %
0x94645368BCd870d882D9DEF790A90Afb727dBFF8 : 5482 	: 0.006 %
0xa00d260f6c185f2FF5932e99C0F2af84C9EB06B5 : 5481 	: 0.006 %
0x605377ca5AE1c3861a155083CD0Fd50e489Ec03b : 5481 	: 0.006 %
0x3D0a1a45DD3c70110486c24Fe5927e0f4bAe3b14 : 5478 	: 0.006 %
0x2B6439B9faDe5f446475Fc869e40f6489872B4fD : 5477 	: 0.006 %
0xCD6A0b891A218C2F031eA9124aBde7BC2Aa022b1 : 5471 	: 0.006 %
0x28B0B8039D8A99f136D7e37eCdec76DC7d1EA595 : 5466 	: 0.006 %
0x28550794C22828Eac5F9cA21E8b53CB6F0dABc16 : 5461 	: 0.006 %
0x62b8C13C621C5a3e0C1D9bd43ab8812B596EfeD2 : 5460 	: 0.006 %
0x96245aE20E6aA211ab3bb0e31539e8dCF169f4ea : 5460 	: 0.006 %
0x3cc388686055b53A202D8Cf27787d45888620590 : 5456 	: 0.006 %
0xb06C331Aa40aF910b43E55b58B81ec63E9A6AE62 : 5452 	: 0.006 %
0xC8C91F151E10A9050e3b61d9f5D206d133a89BBB : 5451 	: 0.006 %
0x2B27d32eF1599A9f319D7A54CABC1a4b32038ffA : 5449 	: 0.006 %
0x58123F1698b659438Bdb93494A2e0f13B6AE4060 : 5446 	: 0.006 %
0xE387Ad0fb4e44157954B1CffCB0cCb2621e4F024 : 5437 	: 0.006 %
0x0B6212F1d9dB9bcf0fDA8fd89f33Cef3DA37F588 : 5436 	: 0.006 %
0x3AC1cFDe8367Fc091348168c7d24fa30aF7D37BB : 5434 	: 0.006 %
0xDBA406F98f305e9b60B43cB7a403BE0DB4Ea7968 : 5429 	: 0.006 %
0xe64610D47c83B6412A9631FaaF7e7eece85d6949 : 5421 	: 0.006 %
0x1FB77431036b0201bE97b1FC80bAcD2b4a67238B : 5419 	: 0.006 %
0x2DC9A0e4940c3E926529f6BE521Bf683e08623c3 : 5417 	: 0.006 %
0x063B1674199710Dc73DE91f5d3AAf3F6f995b152 : 5416 	: 0.006 %
0x0ac5F5B08E705700b262da51EA0393A09B7662dC : 5416 	: 0.006 %
0x3CDd556Cdd2809BE82598A5D29Ba48619e76C39F : 5414 	: 0.006 %
0xFC54A015c6ef7A7A4733D3fEAaaFFB4e0058904e : 5408 	: 0.006 %
0x76E58BB04E26b2F0beCceb09DC1FAc0e2BDb2fAc : 5405 	: 0.006 %
0xECf6653a71237009CEB51f8f4A5bfC3B4f535646 : 5399 	: 0.006 %
0x5A8E182789979a609EAbDB1D8Dfd73834106f74C : 5394 	: 0.006 %
0xdfEC14AD97a2989b4928F081FBae400a388bdEf4 : 5393 	: 0.006 %
0x0AeB2066bAED3aFa93628E2912a27691b5CC1E41 : 5393 	: 0.006 %
0x16Cca531Db198b12c61004C3d5bda4fD005CbF62 : 5393 	: 0.006 %
0xa9EBe4b52dfB06302Ee368584E98d881570Ec17b : 5392 	: 0.006 %
0xaa223F6cfe1d8Ca28497daa1BA5389E683829539 : 5391 	: 0.006 %
0x7F270BaeF6939bf029101a55216ac1b0E1A1CCE9 : 5389 	: 0.006 %
0x7f242296F081147cc9743D5C88545Ce644B679Ed : 5389 	: 0.006 %
0xD1Ec21C47a059F9803c922dA3bb99b96c989a902 : 5389 	: 0.006 %
0x3ae5EAd9167D1E61DCaD758b0aBB5f21501D758f : 5385 	: 0.006 %
0xf0d1B2374E0C76FC165dEecf7552a58FA34764F9 : 5383 	: 0.006 %
0x9CF4f8352AD6084f5E112a49218A630673DE64c6 : 5381 	: 0.006 %
0xCe18f56eCdbf810D3706e3a8F389A546B86C054c : 5381 	: 0.006 %
0x24c45A2B1Dc6d799F73EBB9d371Dd6481347299f : 5380 	: 0.006 %
0x2454FD5c593Bb25B37b947F561f5b4208Ecb6c4A : 5375 	: 0.006 %
0x1A985440a748b0c9cBe9F900931aa4757D490E61 : 5374 	: 0.006 %
0x420Df1D84Cf78f955EFe68Fa39Ec4304c7A9835d : 5373 	: 0.006 %
0xcc876Ffa7Ea1418b28DD4a2b2A8AB3b441Fa29C5 : 5372 	: 0.006 %
0x27756bE7420cA2b18CD992dec7653712766D7B5A : 5369 	: 0.006 %
0x69fe7a07efacaB9D93Aa75b000326e4e5518d513 : 5368 	: 0.006 %
0x4176E0436cAEdF01b38C1D9739e2629Db012b7d3 : 5365 	: 0.006 %
0x2026001855172Dc690233021E51A3CD1b54aa5Ff : 5364 	: 0.006 %
0x0232A15EC52e0DEbf7623CEdeB4a0867A0C9189D : 5363 	: 0.006 %
0x0f731E76D8315d5D54DcDc56560cc95Adf31104E : 5363 	: 0.006 %
0x595805A484a25957aa4597061BfAAeaFBD6418a4 : 5363 	: 0.006 %
0x55A7dA4b99C2Ce32ac801B2356E765F639f28F5d : 5360 	: 0.006 %
0x70d41621dA9AF3dECbD29a6448b6aB5d02F13Db1 : 5359 	: 0.006 %
0xce8f50E8d85c6E1089b4D5e19381BE1807054f68 : 5356 	: 0.006 %
0x41f1B596b2A6301c8C5AC843ff7baa6c8735F6E5 : 5355 	: 0.006 %
0x10dEC1838B435c18B1CcDdB494f6a714Cf4301B7 : 5354 	: 0.006 %
0x39654253ac10cD532a5aE41aad74D3B156Df21d6 : 5354 	: 0.006 %
0xe304AdFA66C52aA7D05F7cBC5405b8575632c90C : 5352 	: 0.006 %
0x50D4F72771dBB9CAF9926d1a4D472b35E8b2dDc8 : 5350 	: 0.006 %
0x9497Ad069fA1D5582D5f71a99dA1289CC1a0Ee7A : 5345 	: 0.006 %
0xE10e3c39C42BAD70BdD49F7f6F605427BAa59464 : 5340 	: 0.006 %
0x7c96C0EC629395a8934B688D4C8ef99766773616 : 5333 	: 0.006 %
0x4864568A5FfD95525b153995598C6711836A68B9 : 5300 	: 0.006 %
0xdcDF6daa4C0eb04934E686F3DddC056d59F2AfBE : 5300 	: 0.006 %
0x362F96b8ACa3e2da24895b62126AbDD0B946F012 : 5299 	: 0.006 %
0x966C46D93EA6310e6E99d8Fc7C42e8895A09Db83 : 5298 	: 0.006 %
0x36251092061a67607B9155bCbe3e803EB2E11abF : 5293 	: 0.006 %
0x067BC248c85D1a8ae8e4dF84747e68b75E7C73D6 : 5292 	: 0.006 %
0x8D138376D3f716D3edF0cc08b758BC4b72111A96 : 5288 	: 0.006 %
0x3A25080E3535F69696Eb1C6487DAFA63191c2772 : 5278 	: 0.006 %
0x700038069d25ac451c78f9A8Edbc20D79149b83c : 5275 	: 0.006 %
0x78cdbC0bde9AEB4524C792bCd901BC27C540CFb7 : 5274 	: 0.006 %
0xb6dbE8fD1BE57E3C87b1060B330A79Ab0B9c9B98 : 5261 	: 0.006 %
0xf96422C5f87718075F42f878DCC631eea2E79eb0 : 5258 	: 0.006 %
0x7850DE4D4B09d48855Db31f4740C1DB4c4d6C041 : 5257 	: 0.006 %
0xB176dc7b7174A2eB017AC348362aa65386C69955 : 5255 	: 0.006 %
0xCF2946DEfAEb2519559A6ca20Ab48Cc9AB14f35D : 5254 	: 0.006 %
0x26355c897f3828C8e24d9E3C71EeCc41Afa34215 : 5251 	: 0.006 %
0xF6ed4fB8558656Ae2C3f2692CdB302d6d2F46FCC : 5248 	: 0.006 %
0x950981F174fF8D5a4004492E4a7bb8A889e450b4 : 5248 	: 0.006 %
0x33A5fB2839e2EA3F2E137F0f30F070b68168C9BE : 5243 	: 0.006 %
0x237d2962b41Ab3Ecdc75D737aBa63F9Ac26A603d : 5238 	: 0.006 %
0xd1C16A626e055a6220548808D89a1cD8a3AA5910 : 5238 	: 0.006 %
0xf869659477D5705Acb1C5bE6973632eaD80fE7c6 : 5235 	: 0.006 %
0x675956a8c807451fec797904858963dE17BEBfd8 : 5233 	: 0.006 %
0xd33D19c5EDdf70E3EB7eFd771FFd1A20D3AF511F : 5232 	: 0.006 %
0xAd5F801dBEb2C99bE884960962AC1117BF0e263c : 5231 	: 0.006 %
0x7E41c0eA162B67E071f0ca65dADE7e0837878A36 : 5224 	: 0.006 %
0xAc24e734C074da991436230F38Ad64c416359b30 : 5224 	: 0.006 %
0x6EDEd225F910BD5B53EabD7bB96ED855C779C535 : 5215 	: 0.006 %
0xf838AB5113EB817D1cCD9C3173B0fbA896be4d33 : 5212 	: 0.006 %
0x99022525e09d37D558a202D4ae7893A314D427a1 : 5206 	: 0.006 %
0x32aF84AeC14EE6Ba4b39e9abe2Ac09b22e5FaEE0 : 5202 	: 0.006 %
0x5162347948Ba395962dE80158E985F5E3fDfEF88 : 5199 	: 0.006 %
0xbbE4374131b1afB709A73Abf80251cA7e3410021 : 5197 	: 0.006 %
0xbBf136F13aBFcac88Fa8625a8463554E43A906ae : 5192 	: 0.006 %
0x791853B76AC92377f5DA8a4AB11c398e107a5cb6 : 5185 	: 0.006 %
0x599846B7E2C9Ae1044FFEE6Ff35643B3Acdc2AC4 : 5183 	: 0.006 %
0x8b0760FDa1521E17EE9993A08ff845F38E26E79F : 5182 	: 0.006 %
0xcAb0f091bB847332b07DB81aFaa7c0aA2bB61d6C : 5181 	: 0.006 %
0x94D164b60288c5973f14D82661Bf98f6A9C41a46 : 5180 	: 0.006 %
0xDa2842ccEE5f993a1e38f764de3fbc7aACB81BF6 : 5180 	: 0.006 %
0xF3543A80E6F3e780fb3326D760f25c7e7E516511 : 5179 	: 0.006 %
0x6922Bc73a82A298079573bBB2B340Ee391fc47A5 : 5177 	: 0.006 %
0x14c70457Ed4da3d88f073333D65ff36d78a6582D : 5173 	: 0.006 %
0xa11e0F8a89F8FDB178B23af81425E14F8d22aBdE : 5171 	: 0.006 %
0x1FF0F024878a45A1e2d411F7921b320F6a058Db0 : 5171 	: 0.006 %
0x4ACBEEeD542985Ab0Df27B7Db5025f8a2d99e2dE : 5165 	: 0.006 %
0xF6b1D5e0da3c9e5fa7f7B853018BA66566Fa0baA : 5160 	: 0.005 %
0x8f5fab1762B7AC4854C99366a681756523B83BdD : 5160 	: 0.005 %
0xAc27e5e6bDf9803f86c6C4b1D8bdBd15F0FC0f9B : 5158 	: 0.005 %
0xcfCdeA2F81209219B050C9A38fdB0F9d2aA14F29 : 5152 	: 0.005 %
0x242Dbc94E760559FA70D163bc9a131bD18D5E051 : 5145 	: 0.005 %
0xa6a859da69234eb736c758fC8BA50d153379298e : 5144 	: 0.005 %
0x326Dd2DE5A94353590C0C80B052BdC3f65D43a9e : 5141 	: 0.005 %
0x46baDc53Cbd03C4dFbdC77eDF48C3945edD2A11C : 5133 	: 0.005 %
0xC71dE735E42B3Ea3d69aF807E4824Ea813ED322A : 5130 	: 0.005 %
0x14231Ee669d4090f8E95E1671Ac9da2381f69EB3 : 5124 	: 0.005 %
0x143284b7b0ab086518ddA5B24cA48D477Df5c0B9 : 5123 	: 0.005 %
0xcb5F9C5346BBdC84e65dBE37b46F0792a5c948ec : 5120 	: 0.005 %
0x3c3a24B9Ec20D68836aBb01ce9BD98451bde4402 : 5116 	: 0.005 %
0x389901caEA43a6876711E3C85b8856E61C72D42B : 5115 	: 0.005 %
0xc850B3E1A7D894FD2d18bD1f85459583Af94D6A1 : 5112 	: 0.005 %
0xEd38DB872a652F8A76CFF5dA06519C838E7f3167 : 5104 	: 0.005 %
0x59AbA03827F106F5973303B7782E586932B82826 : 5102 	: 0.005 %
0x6B34E2eB337838C0e172Eda543268182cfBA8119 : 5094 	: 0.005 %
0x29d7442607DC709087C63482Aaaa3a5401862826 : 5093 	: 0.005 %
0xc3D9E5f3ab14acb359c658067b094067aBd1Ba12 : 5091 	: 0.005 %
0xE73b2E4695A6Ee790cc258bD4B1729e65346536D : 5090 	: 0.005 %
0xD9F2b0B6FEACA2F96609E9F97bBB8B24172907da : 5090 	: 0.005 %
0xAee6852Ed28493Ef188e155d0bF10B5cA3813DF2 : 5090 	: 0.005 %
0xE9C20537A4166C65AC6e9220a2073D81043F43C9 : 5086 	: 0.005 %
0x7135FD6e5d0B973F06C3Af64CF4D80bdED453F5D : 5085 	: 0.005 %
0x4c43Fed6676885504b08E34aaB00a13DDD204A38 : 5082 	: 0.005 %
0x2F930188123d927b6B3d8FD8d1E28f16b007a3ef : 5076 	: 0.005 %
0x20229352f5833697B0cC5EBBbC57819a1F8f223b : 5075 	: 0.005 %
0x7Cb677F67AA834bD30c071395E9f4be7B7915AAd : 5065 	: 0.005 %
0xAE28760bd63E36D33D94c9908a404E1d80c731d0 : 5063 	: 0.005 %
0xEE2189e45Ee89d2a0628f118FD559861F0B7c096 : 5062 	: 0.005 %
0x57E1F124cb4D8ceFA481D35783799BbB4131a1Be : 5054 	: 0.005 %
0x1d21bfa26afAa05BCAB0AB0FD393e56d05F2263f : 5054 	: 0.005 %
0xA5e9e878EEfdB5d4a1578bA1fd3Dee8C0E6f2322 : 5048 	: 0.005 %
0x00B7E02c21c12B0e8DAc9F6e0DE0Bb213dABa0B2 : 5042 	: 0.005 %
0x73526603Be29Efe7Ed2A93982ee5B12ca61B2847 : 5036 	: 0.005 %
0xd9c68AFaF342ff65cfa1a2351CECe538FBF08621 : 5027 	: 0.005 %
0xb64Ceba842eB0a8515Fc8924618c617fcEc4161F : 5026 	: 0.005 %
0x25379f543002C3e4fdD76C8Fd997074E9d234E94 : 5021 	: 0.005 %
0x803898DbA3B2527f2Fab27e0177F2fDe1974c1fa : 5019 	: 0.005 %
0x2c9111C247a41cA7a7785E521cdC41b15401E76e : 5019 	: 0.005 %
0xB8ab6d61879f20C009D2dE33CC9B25a66e3D6f20 : 5018 	: 0.005 %
0x13C52B1709873d0a7875400e78571EF7FD45f4Af : 5018 	: 0.005 %
0x9Daf8a15940B796F7Ba44E79d23681cA4beF186b : 5017 	: 0.005 %
0x299D2a2b6A872628BD7935e8092FF8B5b973Fa51 : 5017 	: 0.005 %
0x846cACcc9Ee1bE94a29290A292bc4b07e7a83298 : 5008 	: 0.005 %
0xeb1eEe5D2bAFB2B9dd6965374C43f54E8C218F24 : 5007 	: 0.005 %
0xD20653dda12524eE63993dc675529485A829124D : 5003 	: 0.005 %
0xfB743A70cf059cE840dcdbF19F0EEd4595db3CB2 : 5000 	: 0.005 %
0x680e22D1b6F5D024c083576659C56DaA78d11820 : 4996 	: 0.005 %
0x41413a76dEf0F391D532888F31B5892b72f5a7D1 : 4992 	: 0.005 %
0x320a35534E72664BaDb96E72f5B3A5AC9C996E70 : 4986 	: 0.005 %
0x45f77319b4159B2aA8C8BE659d49f083689e25F0 : 4983 	: 0.005 %
0x21C71369F5ed40aeC7827a6eD2b3627A38Fe4FeB : 4974 	: 0.005 %
0xB030148ab0Fd2e7935f2cd99aa2a694763e523Ea : 4964 	: 0.005 %
0xC7ec3c64be166bA579EcBcc3Aee61b91386D98b9 : 4961 	: 0.005 %
0xDe13591eCc09B4542F1360577E91E9d810bF53Ab : 4956 	: 0.005 %
0x3F52C623448683a48812b13e5ab95C83F2a8b892 : 4952 	: 0.005 %
0x913c3d06D0460Cb0a89BA92D6D0F6Ed48BDFA3A4 : 4949 	: 0.005 %
0x1C6eD5A93aE30E66a8427e62C69478C6C0526201 : 4948 	: 0.005 %
0xc8e24a2b6015207e7f68Af2C20Cd155C24F20D3d : 4944 	: 0.005 %
0xAF297717c5C59f27cB78111ca1Df29D7e1C01183 : 4941 	: 0.005 %
0xA983601EC7Ba2355ad3401abE63BaeF13c1CE854 : 4938 	: 0.005 %
0x13c45A4B06AEdA19058d96473FCE0aFD6A21bd39 : 4933 	: 0.005 %
0x778736b7a7D2fd6f7F670716882f96fb4A85672c : 4928 	: 0.005 %
0x02d0c0Aef2D49c497F4dc1eB23ccBf3c5326dc1E : 4928 	: 0.005 %
0x09E95262E1e2A03B865e4FD7eef6058E8D3eE414 : 4927 	: 0.005 %
0x70b9DEEA0c90F384670ecbfE968632f95af480C9 : 4926 	: 0.005 %
0x6dd6C2d36f1eE3Ab740cDD4E837439c08c949A89 : 4921 	: 0.005 %
0x2DfD270e6208f831ddBE7246597454f0634Cb50A : 4919 	: 0.005 %
0x7BB4944099F44E4F4555695A04eC7959FE92809d : 4919 	: 0.005 %
0x21fe4434DD1fe6eaa565e8672ee8aA061eB79D99 : 4918 	: 0.005 %
0xd763bc7432A69a143ac34E69FcDeaB9D43aB8841 : 4917 	: 0.005 %
0x7400b98B613B96866f379834487E16bBe8F5f3DE : 4908 	: 0.005 %
0x8bb61DE498639dfAA51d401F2b3c6f04006502Cd : 4905 	: 0.005 %
0xc59c8151eA90eB4D3bfC6c3ae13706fcD5775818 : 4904 	: 0.005 %
0x32C6c459d68A00383F453c534B662458633C4953 : 4904 	: 0.005 %
0xB39F1876Cd4B16FbB270BA99fF9e21caD2114417 : 4896 	: 0.005 %
0x6B619fEdFeB03Cd8865dfC5a3a5273ceCec263D4 : 4896 	: 0.005 %
0xe78b61eEd23Cda09087e39D0c5d6aa028FF4fef7 : 4896 	: 0.005 %
0xfA7F735285D614C3dA4feC9231eD42E779E16a4A : 4894 	: 0.005 %
0xC6f8312BbCDe8E69B73B42F49a29c3D62A6C044e : 4890 	: 0.005 %
0x39cC3e04B8C62CDf0E6Daf801Ea05CcfB273a297 : 4883 	: 0.005 %
0x8dcB80002fa3b48A2dc42B5637D105b080aAc865 : 4879 	: 0.005 %
0x7948a91f412f3f4255D1223c2F6eE4c8bd7Ce2fc : 4877 	: 0.005 %
0x50ca635864bA859d65906Ae043b1Ce9D4A2Aa3A2 : 4876 	: 0.005 %
0xd7a8735bDa93b95E6A1cEcC36CEBb1734A49CF80 : 4869 	: 0.005 %
0x0329f0d8837eD33989df5a79e40d1BBC934b09D3 : 4863 	: 0.005 %
0xfEA4332e4adeB4D70f131d590c69D65f4Cf45090 : 4860 	: 0.005 %
0x6F1A529e1c82E7DeE257929fD25401aB0C07d869 : 4857 	: 0.005 %
0x68D18988f85929baA7C21b6dEF9c282f827fDaC0 : 4856 	: 0.005 %
0x45a3f09dEDCEAe36fa8398A376D7536191392700 : 4856 	: 0.005 %
0xCcE4C85c2d7212B2d109d49A183bC97f0eFF88f6 : 4845 	: 0.005 %
0x7785885fcf9A2eE4235DC9C953690C3e63231437 : 4841 	: 0.005 %
0x88Ea8B85BF75F7b4Ad7385BA6296BB57aa2d4B74 : 4839 	: 0.005 %
0x60c67969eceAc81BA7c351f8b35502FF2c833Ac1 : 4836 	: 0.005 %
0x8Fb62B974D7C4cfF46d53d12dFA8f902494C78dB : 4830 	: 0.005 %
0xC50cace715d70666D9921E468AaEa203Ed7d91b8 : 4827 	: 0.005 %
0x915B2BEC6b3d914f805Ce24fd609B3e478b038b1 : 4824 	: 0.005 %
0xB25735a3b9282C50482e61FafB802395872efD7D : 4820 	: 0.005 %
0x99Bd52Ec7882020Af071d06b7f38dA1ce8Ec6F2c : 4816 	: 0.005 %
0x0e580C98B43454c2a14540039aeB632b56c2762a : 4815 	: 0.005 %
